index,sic3,yr,ldsal,lemp,ldnpt,ldrst,ldrnd,ldinv,Wage
1253,291,73,10.48077,4.3163939,10.18345,6.6380429,4.793222,8.0322638,18.375
1253,291,78,10.56522,4.2171669,10.01964,6.546268,4.44554,7.6041641,21.875
1253,291,83,10.1504,4.0015531,10.185,6.7294521,5.0592999,7.99717,23.625
1253,291,88,10.45546,3.7333751,10.06287,6.9112778,5.101397,7.443748,28.875
1254,367,73,7.4542508,4.309752,6.1186051,6.8265462,5.3750048,5.7516508,18.375
1254,367,78,7.9913392,4.3640032,6.673943,6.913486,5.204268,6.1414051,21.875
1254,367,83,8.4358788,4.3906889,7.2840362,7.1795292,5.8247681,6.1878018,23.625
1254,367,88,8.7401075,4.32658,7.3127232,7.632761,6.1681342,6.4586978,28.875
1255,220,83,5.0809388,.28517899,3.795501,2.5033269,.58766168,.40444729,23.625
1256,371,73,5.674139,.91629082,3.625102,1.228279,.4582352,1.2580661,18.375
1257,372,73,8.4736414,4.1896548,6.7052531,6.1950731,4.5268092,5.1065321,18.375
1257,372,78,8.5949345,4.2484951,6.726614,6.371069,4.9707122,5.1842041,21.875
1257,372,83,8.0283861,3.713572,6.8386688,6.567688,4.3803382,4.0335288,23.625
1257,372,88,8.9182215,4.0943451,6.7159591,6.4733109,5.0895619,5.3559618,28.875
1258,382,78,5.0056472,.49041879,3.312557,2.985858,1.2536989,2.1863871,21.875
1259,382,88,4.507638,-.2231435,2.255991,2.2245431,1.650329,-.090554997,28.875
1260,384,88,3.1662159,-1.164752,1.099908,1.496143,.1285674,.60684311,28.875
1261,282,73,6.5187292,2.0261731,5.0944648,4.3942399,2.347615,3.5745881,18.375
1262,364,73,5.6375051,.89158809,4.1218381,3.814553,2.177603,2.972512,18.375
1262,364,78,5.7680402,1.011601,4.449214,4.0627561,2.662092,2.8604939,21.875
1262,364,83,5.7415299,1.098612,4.833735,4.4027152,2.8141749,2.415678,23.625
1262,364,88,6.2144742,1.547562,5.0911031,4.6191168,2.8295691,3.959497,28.875
1263,364,73,5.773098,1.4586149,3.965364,2.901762,1.157594,2.326854,18.375
1263,364,78,5.8644361,1.435084,4.130043,2.960912,1.318472,2.717458,21.875
1263,364,83,5.5153241,1.081805,3.9349921,3.102406,1.3704211,1.615119,23.625
1263,364,88,5.8220072,1.092594,3.6791041,3.41908,1.980502,2.652241,28.875
1264,371,88,5.077045,.28442681,1.159008,.37466389,-1.318139,-.0306197,28.875
1265,352,73,4.1055441,-.28768209,2.410671,-.050256699,-1.517717,1.396785,18.375
1266,366,78,2.73756,-1.224175,.9127022,1.839763,.54498953,-.44582081,21.875
1266,366,83,3.8151009,-.2943711,2.6951489,2.727222,1.8381,2.1783979,23.625
1267,356,78,7.4519119,3.148453,6.8476658,4.3341269,2.634362,5.0478158,21.875
1267,356,83,6.9107141,2.8771739,7.1232958,4.5994439,3.1255159,5.0791779,23.625
1267,356,88,7.3085661,2.893146,7.0898838,5.0063491,3.551116,4.3411112,28.875
1268,394,73,5.1033692,1.097945,3.8418241,2.448096,1.033307,3.033473,18.375
1268,394,78,4.996182,1.004302,4.0898819,2.718735,1.195412,2.6010301,21.875
1268,394,83,4.51684,.8166914,3.9966781,2.742017,.73930919,1.714412,23.625
1269,206,78,4.7396369,.53062832,3.409225,2.1014559,.42494631,1.821656,21.875
1270,274,88,5.234993,.33647221,3.451962,1.537681,-.017544299,1.068327,28.875
1271,356,78,4.865252,.74858189,3.656611,3.265691,1.410587,1.5986331,21.875
1272,352,73,5.602994,.55100739,3.1981161,3.2798231,1.588531,1.650756,18.375
1272,352,78,5.8806162,.96317428,3.7187281,3.6249061,2.2574849,2.4189739,21.875
1272,352,83,5.5338068,.59277421,4.0613022,4.0015011,2.2752171,1.496931,23.625
1272,352,88,6.3973322,1.133014,3.9306231,4.3122468,2.9722209,2.4084511,28.875
1273,367,78,2.6712739,-.90881872,.85853511,1.15207,.32942161,-.0318451,21.875
1274,291,78,7.3648472,1.2615809,6.030046,3.846549,1.389976,3.6843171,21.875
1274,291,83,7.373795,.62486827,6.8035569,3.947804,1.508193,4.990633,23.625
1275,358,78,6.739552,2.493206,5.4480548,4.6701012,2.7807519,3.7651491,21.875
1276,399,78,3.222105,-.94160849,3.2870641,2.068439,.1203299,1.665169,21.875
1276,399,83,3.336729,-.46203551,3.433692,2.0178859,-.7690739,2.5117559,23.625
1276,399,88,2.9089501,-1.258781,3.026197,1.611413,-.51728767,1.442561,28.875
1277,357,88,5.6064649,.92940438,3.7443869,2.9963269,1.953473,2.3459871,28.875
1278,289,78,4.8719778,.20538691,3.343178,2.7887361,1.0892791,1.534135,21.875
1279,357,73,1.035417,.27307591,2.617378,1.303983,-.79686701,.91281068,18.375
1279,357,78,2.3264251,.5838902,2.8636501,1.14571,-.81503701,1.415346,21.875
1279,357,88,3.399137,-1.200645,1.104432,1.57428,.1148803,-.1995904,28.875
1280,384,88,3.3736529,-1.771957,.0240281,1.524213,.62467182,.1173506,28.875
1281,349,83,7.1330919,2.7603259,6.6111331,5.1413188,3.311872,3.4159739,23.625
1281,349,88,7.4399161,3.146348,6.2857099,5.6538,4.2292218,4.7149749,28.875
1282,356,83,3.096276,-1.164752,1.277877,.0384092,-.9494555,-.40292501,23.625
1282,356,88,3.9107261,-.74233741,2.0124359,.67389047,-.79582739,1.248585,28.875
1283,203,73,5.6555128,.74193728,4.7298441,1.268099,-.25378051,3.4402111,18.375
1284,355,73,4.238029,-.65585142,2.622617,.96872443,-.70803571,-.1553922,18.375
1285,225,83,5.7161899,2.0907519,4.2879758,.96480012,-1.056756,3.0810511,23.625
1286,356,73,5.326694,1.042395,3.966727,4.2429981,2.6504281,3.0985711,18.375
1286,356,78,5.4631,1.126227,4.2313342,4.1200109,1.551392,2.1602299,21.875
1286,356,83,4.571867,.35276729,4.392488,3.797616,1.0907069,1.2101589,23.625
1286,356,88,5.0499301,.4631049,3.8578579,3.4369841,2.128922,1.763978,28.875
1287,356,78,5.820168,1.455121,3.7830701,3.1081171,.70940769,1.92021,21.875
1287,356,88,7.5462298,2.6390569,5.4489279,3.4726491,1.963559,4.7696118,28.875
1288,394,88,5.5413842,.059211899,2.4134271,2.131851,1.51231,1.682934,28.875
1289,382,83,2.9540219,-1.2039731,1.250872,2.10619,.98307639,-.8575229,23.625
1290,359,78,3.911761,-.30924621,2.856813,1.3927,-.3590197,1.512993,21.875
1291,201,73,5.4679432,1.5640219,4.0075588,1.1116869,-.30257061,2.630513,18.375
1291,201,83,6.45504,2.219203,5.05127,1.141432,.2211168,3.006005,23.625
1292,291,78,9.6139326,5.1170831,9.8142815,6.2330332,4.4551101,6.9044662,21.875
1292,291,88,9.1246004,3.1837871,9.8982363,6.111866,2.7381871,6.7420268,28.875
1293,210,78,6.278749,.91988432,4.9505901,2.3599429,.4152531,3.305464,21.875
1293,210,83,6.299294,1.309413,5.505641,2.4250081,.89054012,3.775948,23.625
1294,331,73,5.8781691,.78845739,3.7585421,1.559844,-.0148885,2.4557431,18.375
1294,331,78,5.9377232,1.266948,4.1742501,1.6478699,.2066142,3.4819291,21.875
1295,335,73,7.2291641,2.498316,5.8413839,5.573935,3.8910661,3.8905029,18.375
1296,327,73,7.5424891,3.0349531,7.0958071,4.1228242,2.5118401,4.9838791,18.375
1296,327,78,7.6437359,3.030134,7.184092,4.2910781,2.6814711,4.831378,21.875
1296,327,83,7.458899,2.7788191,7.3434472,4.4782181,2.8020301,4.1333008,23.625
1297,387,78,2.404464,-1.660731,2.1426971,1.355822,-.3900114,-1.745104,21.875
1297,387,83,1.312742,-2.4418471,.2410894,.96571273,-2.3712571,-2.190129,23.625
1298,381,83,2.9788489,-1.362578,1.378635,-.069623798,-1.391935,.085739002,23.625
1298,381,88,3.0965071,-.76142597,2.636483,.68082041,-.39680699,.14633819,28.875
1299,291,78,9.6139326,5.1170831,9.7781973,6.2330332,4.4551101,6.9044662,21.875
1299,291,88,9.7021065,4.0737681,9.9554977,6.111866,3.5765171,7.1401939,28.875
1300,200,88,10.29855,5.6733232,9.1109896,7.8090711,6.364193,7.289597,28.875
1301,262,73,7.5445151,2.728245,7.1911402,4.31392,2.8096099,5.0136738,18.375
1301,262,78,7.5148258,2.7196491,7.6305809,4.488184,2.910567,5.4333959,21.875
1301,262,83,7.5472188,2.8678989,8.0666666,4.7559352,3.397027,6.0369229,23.625
1301,262,88,7.7786479,2.9182031,8.0259228,5.2141671,3.752444,5.8547902,28.875
1302,286,73,9.4379082,4.6951661,8.8121309,7.4167581,5.2426071,6.5742068,18.375
1302,286,78,9.3295755,4.7306662,9.268383,7.3966699,5.5435109,6.9339762,21.875
1302,286,83,9.1152716,4.6002178,9.564044,7.3808379,5.618916,6.6517801,23.625
1302,286,88,8.9473515,3.784008,8.7649345,7.32054,5.034503,6.481154,28.875
1303,355,78,5.2878871,1.029619,3.655184,3.526293,1.895972,1.816573,21.875
1303,355,83,4.696229,.83290911,3.7286191,3.563978,1.524735,1.861182,23.625
1304,301,73,8.3817043,4.1651449,7.4889288,6.6472969,4.9087348,5.6196809,18.375
1304,301,78,8.1816196,3.8967271,7.49019,6.6582718,4.3009591,4.9859762,21.875
1304,301,83,7.5685081,3.025291,7.1839399,6.2523489,3.755244,4.2445779,23.625
1305,357,73,4.9499211,3.8561511,7.6131058,6.4539981,5.0850391,6.1064811,18.375
1305,357,78,6.2638302,4.00073,7.6490812,6.9202552,5.453989,6.3558898,21.875
1305,357,83,7.659009,4.1557531,7.508307,7.1508679,5.6318932,6.3950629,23.625
1305,357,88,9.3500299,4.532599,7.64605,7.635293,6.53508,6.4795132,28.875
1306,344,88,7.2090788,2.476707,5.047965,4.4360738,1.911509,2.843461,28.875
1307,203,73,5.4398952,.26236421,4.3037629,-.2191797,-2.017369,2.8842881,18.375
1308,344,78,3.940731,-.2070241,2.5627661,.49402621,-.67366612,.13129009,21.875
1309,220,78,6.7263222,2.9444389,5.725296,2.525245,.2748957,3.0269561,21.875
1309,220,83,6.2255011,2.1972251,5.621995,2.267916,-.054317199,2.5529039,23.625
1309,220,88,6.4308658,1.871802,4.640389,2.6099401,1.015371,2.4061739,28.875
1310,275,78,5.0973368,1.098612,4.2134309,2.5359271,1.13615,2.6774371,21.875
1310,275,83,5.1920671,1.252763,4.6419621,2.5848739,.90611541,2.356545,23.625
1310,275,88,4.364819,-.037701901,3.601275,2.3400719,-.2575449,1.242426,28.875
1311,358,83,2.4778271,-2.488915,-.38781911,-1.316777,-2.7125599,-1.907002,23.625
1312,384,73,2.814966,-2.0714729,1.200742,.79237938,-.79141742,.48417079,18.375
1312,384,78,4.143168,-.2144316,3.017508,1.518497,.74349737,2.5788591,21.875
1312,384,83,5.1936531,.6476267,4.8704019,2.420326,1.048246,2.9488201,23.625
1312,384,88,5.6058779,.95088542,4.8299079,3.338336,2.6043701,3.4324801,28.875
1313,372,73,8.6839256,4.1734948,6.7967649,8.0119743,6.393579,4.7548299,18.375
1313,372,78,9.2572813,5.025281,7.638948,8.2187243,6.5785198,6.267014,21.875
1313,372,83,9.6222801,5.2663112,8.2727509,8.4668808,6.9957681,6.531589,23.625
1313,372,88,9.8284111,5.2300391,8.2534027,8.6313353,6.80336,6.748322,28.875
1314,367,73,3.562052,.34642261,2.57407,2.2738609,.82775557,1.424632,18.375
1314,367,78,4.027482,.20863891,2.9742341,2.5659239,.72540802,1.818997,21.875
1314,367,83,5.0789628,1.129465,4.1993341,3.171072,2.2938859,2.7633269,23.625
1314,367,88,5.0881991,.89404511,4.1218009,4.0000238,2.179353,2.2895629,28.875
1315,200,73,5.2647791,.50077528,3.839479,2.350044,.71145147,2.146033,18.375
1315,200,78,5.904098,.93609327,4.275774,2.7017751,1.410587,2.807873,21.875
1315,200,83,6.3187599,1.223776,4.9318719,3.202368,1.909418,3.4965999,23.625
1315,200,88,6.5384741,1.648659,5.005506,3.834394,2.1738729,3.236999,28.875
1316,355,78,4.348279,-.1392621,2.4383149,1.890137,.93255121,1.006431,21.875
1317,365,83,2.155386,-2.234926,1.4419399,.61531937,-1.330512,-1.082467,23.625
1318,361,83,2.431067,-1.624552,.90008688,-1.323261,-2.5854051,-2.36882,23.625
1319,291,73,8.9835567,2.7679529,8.6815634,5.125648,3.56863,6.8768892,18.375
1319,291,78,8.9957685,2.7909811,8.9406662,5.278131,3.4120669,6.9962578,21.875
1319,291,83,8.76894,3.010818,9.5144463,5.4587622,4.1430101,7.390521,23.625
1319,291,88,9.1233578,2.903343,9.3095741,5.7960529,3.916842,6.975451,28.875
1320,283,73,7.415153,2.6912429,6.5243311,6.5175982,4.9365268,4.9345808,18.375
1320,283,78,7.7986479,2.991724,6.9890528,6.8050032,5.2443371,4.200026,21.875
1320,283,83,7.792738,3.063858,7.241395,7.0318952,5.552279,5.0606751,23.625
1320,283,88,7.8582449,3.058707,7.1517892,7.3990941,5.90693,5.45717,28.875
1321,386,78,3.625705,-.62548852,.84580421,1.729422,.51898879,.34178859,21.875
1321,386,83,3.8995359,-1.0412869,2.330869,1.812106,-.69202298,-.74000633,23.625
1322,367,88,5.3915009,.49041879,4.6130481,3.8469241,3.0195999,4.3072939,28.875
1323,345,73,5.4056759,1.1706229,4.333961,2.697439,.85431057,1.7452,18.375
1323,345,78,5.6527319,1.3855439,4.2405529,2.6344481,.56754673,2.3153391,21.875
1324,384,78,2.939466,-1.394327,1.64319,1.431761,.28727221,-.1070203,21.875
1325,201,73,5.1237092,.78845739,3.415895,.83952671,-.76460612,2.202724,18.375
1325,201,78,5.4099269,1.35738,3.9548819,.60890102,-1.9361219,2.5597689,21.875
1325,201,83,5.6734781,1.4674129,3.842391,.87509382,-.38321719,2.171927,23.625
1326,344,73,4.5163932,.039220698,3.45278,1.527603,.25513849,2.0369899,18.375
1326,344,78,4.779645,.1988509,4.2104678,2.31654,.96429992,1.751663,21.875
1326,344,83,5.3151851,.463734,4.3312149,2.6902061,.8595953,1.07944,23.625
1326,344,88,6.4216471,1.34963,4.200284,2.5896139,.43560219,2.338696,28.875
1327,285,78,4.8070068,.013903,3.145823,2.927022,1.101341,.77617049,21.875
1327,285,83,5.169661,.1475576,3.270617,3.209512,1.770539,.88550627,23.625
1328,349,83,3.3009491,-1.161552,2.525769,1.656725,.083066702,.222533,23.625
1329,353,78,4.3254509,-.31882879,3.428386,2.218153,.80837679,1.66658,21.875
1330,367,73,5.7799668,2.3049819,5.144403,5.364099,3.614042,2.881371,18.375
1330,367,78,6.1425958,2.4308901,5.0689888,5.471467,3.7036469,3.3085799,21.875
1330,367,83,6.640121,2.61007,5.5857878,5.6000729,4.0336132,3.5332479,23.625
1330,367,88,7.0578642,2.4681001,5.6798038,5.982594,4.3503962,3.847744,28.875
1331,352,73,8.2566776,3.937047,6.4206209,5.8655729,3.9517169,5.0016289,18.375
1331,352,78,8.435111,4.0601501,7.2780681,6.1177039,4.3626599,4.9984722,21.875
1331,352,83,7.385437,3.3129849,6.6213179,5.9673491,3.428201,3.608964,23.625
1331,352,88,7.7192979,2.7298119,6.323277,5.5396209,3.000551,3.785692,28.875
1332,382,83,4.648716,.486123,3.476078,2.9103169,1.486806,1.701135,23.625
1333,355,83,3.301564,-1.161552,1.5926141,1.252795,-.90677488,.40783611,23.625
1333,355,88,3.571831,-1.1520129,2.0213671,1.3477269,-.97857732,.67548227,28.875
1334,342,73,4.8806872,.80647588,3.305804,2.309128,.90738428,2.6322989,18.375
1334,342,78,5.382422,1.2293479,4.4139552,2.6636319,1.1084,2.990119,21.875
1334,342,83,5.304481,1.095608,4.681509,2.871145,1.16813,1.736335,23.625
1334,342,88,5.7618761,1.379773,4.727181,3.0193291,1.452191,2.983104,28.875
1335,357,83,1.6059901,-1.47841,1.138172,1.8982739,1.213266,-.79029012,23.625
1335,357,88,1.573128,-3.1700859,.67101687,2.579654,.9325825,-1.879125,28.875
1336,366,88,2.927242,-1.714798,1.893856,1.4239579,-.74367791,-.99257112,28.875
1337,379,78,3.282131,-.69314718,1.992159,-.40932509,-1.545925,-1.2291631,21.875
1338,353,73,5.1939292,.50077528,3.63307,2.6304829,1.244992,3.204782,18.375
1339,366,88,3.788734,-1.1425641,2.382658,2.0965581,.41921881,-.52849042,28.875
1340,357,73,3.217901,2.0857961,4.5394602,3.5088129,2.46228,2.950948,18.375
1341,281,78,5.1580849,0,4.4493022,2.854697,.98777223,2.968652,21.875
1342,367,83,3.7479689,0,2.9800971,1.658528,.41776261,.1384784,23.625
1343,367,78,2.860851,-.463624,1.907661,1.0966049,-.45503429,.1685455,21.875
1343,367,83,3.1659391,-.3243461,2.1780519,1.506317,-.025058201,.92338657,23.625
1344,355,88,2.7679369,-2.017406,-.4401049,-.0168366,.1191777,-1.245011,28.875
1345,399,88,4.3616042,.3492474,3.5435219,3.0055881,1.099256,1.342296,28.875
1346,362,73,4.356391,.4054651,2.432699,2.2581389,-.14842001,1.222169,18.375
1347,371,78,3.9769771,-.0050125001,2.20614,2.039603,.64701742,.8939535,21.875
1347,371,83,4.1441622,.27763179,2.615679,1.699293,-.63523918,1.337568,23.625
1348,343,73,6.5992222,2.354228,5.3784561,3.620187,1.830806,3.245805,18.375
1348,343,78,6.7424612,2.332144,5.4758201,3.746207,2.217063,3.2870641,21.875
1349,357,73,1.664221,.74193728,3.294549,2.7336719,1.4780149,2.799669,18.375
1349,357,78,3.7593729,1.5260561,4.1820731,3.5333841,2.6690481,3.842273,21.875
1349,357,83,6.6316919,3.2095931,6.0753021,5.4854031,4.8840961,5.906301,23.625
1349,357,88,8.1784496,3.450495,7.0364041,6.6754818,5.4709301,5.924068,28.875
1350,230,73,6.2373991,2.660259,4.5667229,3.932678,2.1391959,2.782773,18.375
1351,354,73,6.3269038,1.874874,5.233839,4.0789328,2.4045899,3.536454,18.375
1351,354,78,5.9536729,1.600397,5.1307368,4.1682329,2.0835321,2.561729,21.875
1352,362,73,5.1010361,.79118103,3.580482,3.374156,1.788058,2.02756,18.375
1352,362,78,5.1698818,1.067122,3.6636,3.470252,1.5868911,1.810244,21.875
1352,362,83,5.1499462,1.02353,4.0439792,3.498333,1.840246,2.0130701,23.625
1353,283,73,8.362895,4.077538,7.124474,6.4353719,5.0643239,5.1087689,18.375
1353,283,78,8.5687284,4.0604429,7.354321,6.7144332,4.941607,5.6059499,21.875
1353,283,83,8.2370605,3.7376699,7.0730491,6.7843871,5.2824211,5.1282539,23.625
1353,283,88,8.208497,3.487375,7.176579,7.0706391,5.5239701,5.2586298,28.875
1354,382,78,4.4667702,.038258702,2.9676549,2.649859,1.929857,2.2983971,21.875
1355,361,88,2.4968531,-1.714798,.4707329,.75379229,-1.167605,-2.190438,28.875
1356,381,83,5.2600231,1.0473191,4.288465,4.0905972,2.46665,2.5383849,23.625
1356,381,88,5.6399908,1.147403,4.1964989,4.4150181,2.8730459,2.425112,28.875
1357,382,83,2.6455801,-1.1940221,1.253199,-.20869561,-1.217943,-.79478449,23.625
1358,262,78,4.71173,-.080126099,4.3219948,1.517797,-.86438292,1.208292,21.875
1358,262,83,5.3350158,.41871029,4.7743082,1.305706,.0111858,2.0339141,23.625
1358,262,88,5.5420408,.2460786,4.5342612,1.516055,-.2525574,3.1842761,28.875
1359,382,78,3.6675401,-.390084,1.6224869,2.6068001,1.2003599,.1430013,21.875
1359,382,88,4.3877959,.0069756,3.1450491,3.8913591,2.283762,1.315511,28.875
1360,354,73,6.1658359,1.800719,5.01792,1.851402,.50241601,1.8878959,18.375
1360,354,78,5.6801691,1.217876,4.6924291,2.2076781,.2172244,1.8609509,21.875
1360,354,83,4.873692,.2646693,4.832407,2.0110409,-.47654921,1.0728509,23.625
1360,354,88,4.3170319,-.33128569,3.3323779,1.51556,-2.163033,-.39867881,28.875
1361,371,73,5.6773858,1.451848,4.3887658,3.3585019,1.847252,2.420203,18.375
1362,344,73,4.5349112,.37156361,3.3028879,2.050292,-.2380321,1.168101,18.375
1363,358,78,3.653465,-.81418562,2.6299541,.89434677,-.33352581,.0816487,21.875
1364,314,78,2.9782851,-.57092953,2.0852079,1.231886,-.89199811,-.63234699,21.875
1365,356,73,4.569396,.1070591,2.468226,1.375541,-.2194557,-1.262738,18.375
1366,369,78,3.0276339,-.9162907,1.367081,2.5246639,.032260802,-3.1750729,21.875
1366,369,88,3.537673,-1.255266,1.535779,2.2807069,.43058971,-.61101151,28.875
1367,306,73,4.629519,.64185393,4.0080099,2.416703,.90140212,2.617197,18.375
1367,306,78,5.1539068,1.163151,4.2644649,2.8081291,1.449808,2.43662,21.875
1368,221,73,6.9199328,3.1126261,5.787529,3.066983,1.083724,4.0587301,18.375
1368,221,78,7.045135,3.1780541,6.1448898,2.773062,.38893569,4.4451408,21.875
1369,357,83,3.1716311,.2677345,3.138938,2.129734,1.448704,1.869217,23.625
1369,357,88,6.793745,1.884339,4.297008,4.3547511,4.1809211,4.2813702,28.875
1370,381,78,5.6434412,1.298555,4.0486908,3.4385819,1.964702,2.3719161,21.875
1371,381,78,2.5770819,-1.973281,1.472061,.15693361,-1.110154,.75815189,21.875
1372,382,78,5.4212608,1.504077,6.3210549,3.431062,1.921733,2.3218019,21.875
1372,382,83,5.0255589,1.029619,3.837142,3.625392,1.552742,1.40219,23.625
1373,358,73,9.3939657,5.268373,8.3263836,7.5808401,5.8850088,6.2191339,18.375
1373,358,78,9.1903572,4.954248,8.1980972,7.5446601,5.518177,5.8600631,21.875
1373,358,83,9.2282314,4.8898001,8.6167984,7.4867239,5.6351109,6.590827,23.625
1373,358,88,9.3978901,4.7844868,7.8923488,7.4339061,5.213675,6.01264,28.875
1374,262,78,7.4694118,2.771338,7.3339391,4.557373,2.797081,5.2243328,21.875
1374,262,83,7.4245882,2.7020321,7.561646,4.7059321,3.1105361,5.2625952,23.625
1374,262,88,7.5579238,2.6912429,7.703475,4.9405699,3.3347549,5.9460769,28.875
1375,260,78,8.7122765,3.8295109,8.7826672,5.7634382,4.426827,6.5684361,21.875
1375,260,83,8.6243629,3.6893289,8.8552341,5.9334822,3.9653339,5.761415,23.625
1375,260,88,9.1175671,3.849637,8.8159132,5.7960691,4.0166178,6.7133851,28.875
1376,394,78,3.6484749,-.2407985,1.545337,1.0689189,-.28877559,.43391231,21.875
1377,358,73,6.2956829,1.871802,4.6242671,3.2647059,1.628468,2.883733,18.375
1377,358,78,6.820672,2.772589,5.134419,3.433465,2.111702,4.4741259,21.875
1378,363,73,8.0640936,3.479207,6.2324529,6.0819879,4.2166791,5.098897,18.375
1378,363,78,7.9663401,3.103914,6.151341,5.9893341,3.957216,4.3045888,21.875
1378,363,83,7.9175382,3.119144,6.0795722,5.8090248,3.8312299,4.4418969,23.625
1378,363,88,8.3893118,3.3710821,6.6456208,5.9773779,4.2544131,5.1633792,28.875
1379,363,73,7.3796449,3.1527359,6.2152381,4.5522699,2.9555261,4.1140819,18.375
1379,363,78,7.736979,3.432987,6.6239419,4.738236,3.1333539,4.0014272,21.875
1379,363,83,7.658042,3.1273739,6.6992769,4.8662939,3.1233411,3.81007,23.625
1380,371,73,7.9551802,2.8154089,5.6463232,5.521019,4.058403,4.0420489,18.375
1380,371,78,7.4767261,2.222676,5.5246201,5.4431019,3.055933,2.6957359,21.875
1381,353,73,4.9724188,.35417181,2.8428011,1.26194,.2082549,.80123347,18.375
1382,349,73,7.4296169,2.8678989,6.0350718,4.6456118,2.7116561,4.2034702,18.375
1383,359,73,7.9620962,2.772589,5.8839369,2.3223441,.75637639,4.6148992,18.375
1384,201,78,7.8369861,2.3025849,5.5468202,2.3317039,.71182412,2.7061579,21.875
1385,371,78,5.9122171,1.335001,4.149581,2.211704,.38893569,1.8443331,21.875
1385,371,83,5.5709748,.70309752,4.18226,2.151839,-.1984235,1.702248,23.625
1385,371,88,6.0403638,1.252763,4.0216098,2.72365,1.289219,2.7754419,28.875
1386,286,73,7.0746779,1.610437,5.6308651,4.3189082,2.682775,4.233747,18.375
1386,286,78,6.9811831,1.8333811,5.894547,4.5098672,2.7868309,4.3343801,21.875
1386,286,83,7.244173,2.0986309,6.3085232,4.7046862,3.061887,3.8216059,23.625
